mine_id,lat,lon
1201720,38.463786045887,-85.588426413314
1201744,39.544103192244,-86.817843964576
1201762,39.727659129223,-86.209120097836
1201961,40.464970002561,-85.795644707465
1201966,39.70957519757,-86.187244408109
1201993,39.929565567205,-86.088634031532
1202064,39.490769263012,-85.229974029497
1202073,39.53144002751,-86.878143764217
1202100,40.658394642154,-86.104128545297
1202105,40.468891507381,-86.173203288636
1202117,41.637440695831,-87.154470886069
1202134,41.246206598526,-87.444912817345
1202168,39.674468464157,-86.945644237312
1202176,40.007526903783,-86.032791086701
1202179,38.415776887148,-85.737229860084
1202192,38.578655011943,-86.536038525771
1202196,39.574120180457,-86.868770747664
1202222,38.683634186292,-85.655080747043
1202242,39.571116387795,-86.815148050717
1202245,39.092932158519,-86.551386120773
1202261,40.846357901543,-86.869654317712
1202314,39.683805836509,-86.196675641647
1202322,39.176596240525,-86.628629097556
1202337,38.300905389095,-85.740413493455
1202357,39.063133645949,-86.579456307574
1202362,39.295072923665,-86.660358178864
1202371,40.75323371414,-85.318060095989
1202385,38.991887124134,-86.533189073513
1202396,40.785539892591,-85.911892163002
1202409,39.54265363474,-86.874467983774
1202429,38.913860002837,-86.648805299939
1202442,40.869879304896,-86.836911439087
1202443,39.542137512469,-86.874467983644
1202452,38.8074319835,-86.689376589446
1202457,40.785539892591,-85.911892163002
1202476,39.729525706487,-86.172195221736
1202489,40.123691720188,-85.942760927039
1202515,39.739656937796,-86.187108247559
1202523,39.292284433392,-86.662986680709
1300006,40.762285261467,-91.505537023693
1300010,43.293126659442,-91.770042780751
1300012,41.64355645379,-95.774250490224
1300014,42.06414781587,-93.602565700984
1300017,41.988608448941,-91.745293477376
1300018,40.830436176138,-92.069673375457
1300032,42.50054308146,-94.226307442952
1300049,42.755109050895,-94.462627439882
1300052,40.953782609749,-91.596998078175
1300053,41.271730324173,-93.108368662453
1300058,42.520145070006,-93.371839964116
1300097,41.45864273799,-90.702025431186
1300112,41.76030318975,-92.600012301468
1300120,41.728485329245,-91.441556268406
1300122,41.918508306069,-91.532728691262
1300124,41.935377225997,-92.845444250746
1300175,42.115190597475,-91.348918553831
1300193,41.699601899357,-91.546012983422
1300194,41.248792032989,-91.422092755876
1300231,41.742224262792,-90.534149430456
1300282,41.102761989523,-92.435225318399
1300284,43.405861271574,-92.870625693719
1300296,42.962046503084,-91.808103377756
1300779,41.851001090442,-90.579848121368
1301225,41.318883255467,-92.948585515753
1301261,41.851001090442,-90.579848121368
1301292,41.851001090442,-90.579848121368
1301415,42.463270338973,-92.246380230539
1301524,41.851001090442,-90.579848121368
1301568,42.501267450958,-94.224482402201
1301714,41.320344605333,-92.958122684905
1301840,43.400556465776,-93.204271406935
1301999,41.742224262792,-90.534149430456
1302042,42.284175817972,-90.435237263049
1302048,41.638021973854,-93.773122731134
1302061,41.851001090442,-90.579848121368
1302062,41.851001090442,-90.579848121368
1302063,41.931527509251,-91.715308080733
1302070,41.851001090442,-90.579848121368
1302072,41.851001090442,-90.579848121368
1302073,41.851001090442,-90.579848121368
1302075,41.851001090442,-90.579848121368
1302076,43.264391667067,-93.388637240236
1302090,41.306154721407,-94.461297570009
